customer_id,age,recency_days,transaction_frequency,monetary_value_kes,preferred_channel,active_microloans
CUST-01730,57,14,50,26388.82,USSD / Mobile Money,1
CUST-01731,32,65,65,67747.06,Mobile App,6
CUST-01732,30,7,1,48313.52,Mobile App,2
CUST-01733,34,6,36,34969.55,Mobile App,6
CUST-01734,31,14,15,10554.98,ATM,3
CUST-01735,44,26,30,113420.27,USSD / Mobile Money,0
CUST-01736,18,41,7,3802.48,Branch,2
CUST-01737,22,24,2,3907.65,Mobile App,0
CUST-01738,22,8,21,57482.16,USSD / Mobile Money,0
CUST-01739,46,15,4,6650.98,Mobile App,2
CUST-01740,55,29,3,90349.29,Mobile App,3
CUST-01741,33,10,3,2339.07,USSD / Mobile Money,3
CUST-01742,32,3,22,12528.2,USSD / Mobile Money,3
CUST-01743,35,2,14,10650.22,ATM,1
CUST-01744,48,0,26,28155.2,USSD / Mobile Money,1
CUST-01745,23,19,23,17307.87,Mobile App,2
CUST-01746,37,1,7,7383.15,Mobile App,1
CUST-01747,46,4,11,73726.93,USSD / Mobile Money,2
CUST-01748,41,5,7,81946.13,Mobile App,2
CUST-01749,37,12,9,8852.17,USSD / Mobile Money,0
CUST-01750,47,7,4,2623.5,USSD / Mobile Money,0
CUST-01751,18,16,18,9318.55,Branch,0
CUST-01752,43,0,35,29102.03,USSD / Mobile Money,1
CUST-01753,27,1,5,24175.4,USSD / Mobile Money,0
CUST-01754,18,10,43,30406.14,Mobile App,0
CUST-01755,41,6,13,13785.47,Mobile App,0
CUST-01756,51,5,15,9924.03,USSD / Mobile Money,1
CUST-01757,33,1,2,22643.7,ATM,0
CUST-01758,46,33,1,100936.21,Mobile App,5
CUST-01759,54,17,14,7291.4,USSD / Mobile Money,3
CUST-01760,50,1,26,20213.78,USSD / Mobile Money,1
CUST-01761,54,1,6,4890.27,ATM,3
CUST-01762,43,55,64,32866.36,Mobile App,1
CUST-01763,35,17,25,13987.77,USSD / Mobile Money,2
CUST-01764,18,8,4,16321.39,Mobile App,1
CUST-01765,32,18,12,20875.09,USSD / Mobile Money,4
CUST-01766,24,21,145,144934.04,Mobile App,0
CUST-01767,61,22,3,9710.53,USSD / Mobile Money,1
CUST-01768,32,9,20,10579.79,USSD / Mobile Money,1
CUST-01769,36,8,8,9668.87,Mobile App,2
CUST-01770,41,0,24,13012.76,USSD / Mobile Money,3
CUST-01771,35,39,43,22825.85,USSD / Mobile Money,0
CUST-01772,55,13,8,23357.57,Branch,3
CUST-01773,27,3,37,29342.96,Mobile App,3
CUST-01774,37,37,112,75562.08,Mobile App,2
CUST-01775,26,36,13,11239.85,USSD / Mobile Money,2
CUST-01776,19,67,26,39523.71,Mobile App,2
CUST-01777,27,31,6,7358.55,USSD / Mobile Money,2
CUST-01778,34,90,12,49261.75,Mobile App,2
CUST-01779,29,4,10,18588.22,Mobile App,0
CUST-01780,26,27,27,19440.24,Mobile App,0
CUST-01781,18,25,40,31138.24,Mobile App,0
CUST-01782,34,3,10,12888.88,ATM,1
CUST-01783,18,1,56,116801.58,ATM,1
CUST-01784,44,58,56,39709.51,USSD / Mobile Money,1
CUST-01785,35,5,28,22083.51,Mobile App,0
CUST-01786,18,30,7,9166.14,Branch,1
CUST-01787,31,0,6,31703.56,Branch,2
CUST-01788,25,0,5,25932.28,Branch,0
CUST-01789,38,9,31,20873.52,USSD / Mobile Money,2
CUST-01790,51,4,3,2931.59,Mobile App,4
CUST-01791,18,17,23,13594.45,Mobile App,2
CUST-01792,36,12,4,8147.23,Branch,0
CUST-01793,33,1,27,74791.18,Branch,2
CUST-01794,43,2,12,11567.69,Mobile App,1
CUST-01795,37,7,46,26323.64,Mobile App,5
CUST-01796,25,3,38,19577.62,USSD / Mobile Money,1
CUST-01797,31,23,51,103957.48,USSD / Mobile Money,2
CUST-01798,25,8,52,45025.63,USSD / Mobile Money,0
CUST-01799,47,1,14,33742.65,USSD / Mobile Money,1
CUST-01800,35,9,3,35787.36,Mobile App,1
CUST-01801,57,1,4,8329.05,Mobile App,2
CUST-01802,34,2,1,9699.33,USSD / Mobile Money,3
CUST-01803,26,4,4,77576.67,USSD / Mobile Money,2
CUST-01804,18,29,13,17108.08,Mobile App,3
CUST-01805,18,38,6,22560.9,Mobile App,3
CUST-01806,18,26,10,34906.35,USSD / Mobile Money,0
CUST-01807,38,6,19,30756.05,Mobile App,2
CUST-01808,41,4,8,10685.83,USSD / Mobile Money,2
CUST-01809,18,11,3,9201.53,USSD / Mobile Money,2
CUST-01810,45,19,11,31515.83,USSD / Mobile Money,0
CUST-01811,29,75,4,27952.01,USSD / Mobile Money,1
CUST-01812,36,2,9,51239.69,Mobile App,1
CUST-01813,54,0,46,41520.72,USSD / Mobile Money,0
CUST-01814,45,17,9,24329.15,Mobile App,0
CUST-01815,31,26,71,39649.11,USSD / Mobile Money,1
CUST-01816,24,28,50,28388.95,USSD / Mobile Money,0
CUST-01817,18,17,6,29132.79,Mobile App,2
CUST-01818,26,46,4,5424.54,Mobile App,1
CUST-01819,32,10,11,13355.34,Mobile App,2
CUST-01820,23,36,38,83121.49,USSD / Mobile Money,3
CUST-01821,33,51,7,54056.94,Mobile App,1
CUST-01822,35,28,30,27742.31,USSD / Mobile Money,2
CUST-01823,32,5,40,25196.76,USSD / Mobile Money,3
CUST-01824,27,3,5,9234.05,USSD / Mobile Money,2
CUST-01825,37,11,6,32776.96,Branch,2
CUST-01826,40,9,24,19671.37,Mobile App,4
CUST-01827,21,31,14,10507.21,Branch,1
CUST-01828,51,1,6,53194.57,Mobile App,0
CUST-01829,33,4,8,14640.26,Mobile App,4
CUST-01830,35,20,11,8908.8,Mobile App,2
CUST-01831,43,1,2,17620.8,USSD / Mobile Money,2
CUST-01832,37,5,26,47781.04,Mobile App,3
CUST-01833,46,7,7,5287.35,USSD / Mobile Money,0
CUST-01834,38,14,1,6498.83,Mobile App,2
CUST-01835,27,2,11,11096.94,Branch,2
CUST-01836,39,29,5,18469.42,USSD / Mobile Money,2
CUST-01837,21,8,65,53410.62,USSD / Mobile Money,2
CUST-01838,36,37,6,6543.21,Branch,5
CUST-01839,34,9,4,2863.4,USSD / Mobile Money,1
CUST-01840,32,4,20,48089.66,Mobile App,4
CUST-01841,33,2,6,4510.33,USSD / Mobile Money,2
CUST-01842,18,0,5,14670.57,USSD / Mobile Money,2
CUST-01843,28,11,20,16647.72,Mobile App,4
CUST-01844,36,1,4,12338.87,Mobile App,0
CUST-01845,36,7,2,97456.84,Mobile App,1
CUST-01846,22,13,68,806527.14,USSD / Mobile Money,1
CUST-01847,50,4,21,11199.14,Mobile App,1
CUST-01848,24,2,9,39949.32,Mobile App,0
CUST-01849,46,22,12,12410.09,Mobile App,2
CUST-01850,40,44,20,49018.13,USSD / Mobile Money,2
CUST-01851,27,1,32,50060.53,USSD / Mobile Money,5
CUST-01852,56,2,5,69645.5,USSD / Mobile Money,2
CUST-01853,20,48,17,20924.77,Mobile App,2
CUST-01854,46,0,7,5633.75,Branch,1
CUST-01855,47,57,10,37580.66,USSD / Mobile Money,1
CUST-01856,26,0,14,16672.06,USSD / Mobile Money,1
CUST-01857,51,31,12,11705.78,Branch,1
CUST-01858,31,5,25,16466.6,ATM,1
CUST-01859,38,41,19,46162.27,USSD / Mobile Money,0
CUST-01860,38,5,2,90774.32,Branch,2
CUST-01861,33,15,3,2848.8,USSD / Mobile Money,1
CUST-01862,44,1,8,24597.57,Mobile App,3
CUST-01863,44,4,75,42135.13,Mobile App,4
CUST-01864,18,22,5,3397.03,USSD / Mobile Money,1
CUST-01865,50,11,9,14612.82,USSD / Mobile Money,1
CUST-01866,18,39,7,5822.25,Mobile App,0
CUST-01867,47,8,7,4260.04,Branch,4
CUST-01868,48,30,14,9508.37,Mobile App,1
CUST-01869,21,8,49,26234.27,Mobile App,2
CUST-01870,30,58,19,12571.65,Mobile App,1
CUST-01871,21,48,5,3608.96,ATM,1
CUST-01872,32,5,150,79479.6,USSD / Mobile Money,1
CUST-01873,31,32,13,9279.78,USSD / Mobile Money,1
CUST-01874,44,28,6,17234.46,USSD / Mobile Money,1
CUST-01875,50,3,50,44738.15,USSD / Mobile Money,0
CUST-01876,51,14,7,15470.77,Branch,0
CUST-01877,28,1,64,37692.09,Mobile App,2
CUST-01878,32,27,5,7966.31,USSD / Mobile Money,2
CUST-01879,18,2,50,27308.58,Mobile App,4
CUST-01880,25,1,14,9393.49,ATM,1
CUST-01881,46,7,44,45281.3,ATM,0
CUST-01882,54,12,81,41078.5,USSD / Mobile Money,2
CUST-01883,20,28,3,8678.98,USSD / Mobile Money,1
CUST-01884,27,54,43,26487.58,USSD / Mobile Money,1
CUST-01885,34,8,2,20904.44,Mobile App,3
CUST-01886,38,0,4,2955.74,Mobile App,4
CUST-01887,25,20,5,10756.21,USSD / Mobile Money,1
CUST-01888,40,12,20,23554.54,Mobile App,3
CUST-01889,29,8,12,6465.4,ATM,2
CUST-01890,34,5,10,6617.29,Mobile App,3
CUST-01891,41,10,14,14060.81,Branch,5
CUST-01892,35,6,22,28522.14,USSD / Mobile Money,0
CUST-01893,29,21,23,22154.62,Mobile App,2
CUST-01894,33,11,36,36782.51,Mobile App,2
CUST-01895,33,31,75,39105.1,ATM,0
CUST-01896,30,11,11,6247.6,USSD / Mobile Money,2
CUST-01897,31,4,7,12698.16,Mobile App,4
CUST-01898,54,28,22,12281.74,Mobile App,2
CUST-01899,41,12,3,3712.81,USSD / Mobile Money,0
CUST-01900,31,3,6,35807.67,Mobile App,1
CUST-01901,43,14,33,27260.63,Mobile App,3
CUST-01902,30,6,10,8455.71,USSD / Mobile Money,3
CUST-01903,49,27,3,4343.96,USSD / Mobile Money,2
CUST-01904,39,9,2,21565.75,USSD / Mobile Money,1
CUST-01905,33,19,12,17136.2,Branch,2
CUST-01906,40,1,38,20310.5,USSD / Mobile Money,2
CUST-01907,18,7,37,18936.27,Branch,0
CUST-01908,21,61,13,142812.15,Mobile App,1
CUST-01909,20,24,90,46295.02,Mobile App,1
CUST-01910,36,2,10,22881.91,Mobile App,0
CUST-01911,55,4,10,83122.97,Mobile App,3
CUST-01912,61,6,1,10611.17,ATM,2
CUST-01913,42,15,7,6792.31,ATM,1
CUST-01914,41,21,28,14954.25,USSD / Mobile Money,0
CUST-01915,18,20,58,29934.47,USSD / Mobile Money,2
CUST-01916,28,10,5,16757.56,USSD / Mobile Money,0
CUST-01917,25,24,19,80929.38,USSD / Mobile Money,0
CUST-01918,27,8,34,21477.46,Mobile App,1
CUST-01919,32,1,12,9520.71,USSD / Mobile Money,1
CUST-01920,29,12,1,23568.46,USSD / Mobile Money,4
CUST-01921,18,45,15,10395.98,Mobile App,1
CUST-01922,43,23,26,25230.94,Mobile App,1
CUST-01923,22,12,4,10627.43,Mobile App,0
CUST-01924,37,15,9,8884.36,USSD / Mobile Money,1
CUST-01925,59,40,3,9416.41,Mobile App,1
CUST-01926,23,8,1,114588.32,USSD / Mobile Money,2
CUST-01927,18,6,34,37066.35,Mobile App,1
CUST-01928,31,56,12,47720.64,Mobile App,4
CUST-01929,48,29,60,32042.56,USSD / Mobile Money,1
CUST-01930,58,5,28,55936.18,USSD / Mobile Money,0
CUST-01931,20,9,8,25131.72,Mobile App,2
CUST-01932,40,8,11,6354.58,Branch,1
CUST-01933,29,2,21,28709.27,Mobile App,2
CUST-01934,33,47,32,19752.17,Branch,1
CUST-01935,66,7,16,8797.35,USSD / Mobile Money,0
CUST-01936,18,31,36,27844.45,Mobile App,5
CUST-01937,38,3,9,22688.85,USSD / Mobile Money,1
CUST-01938,40,11,4,12172.18,Mobile App,6
CUST-01939,48,0,11,12379.44,Mobile App,3
CUST-01940,36,21,14,11935.07,Mobile App,2
CUST-01941,38,13,3,329209.23,Mobile App,1
CUST-01942,30,14,3,2874.91,USSD / Mobile Money,2
CUST-01943,38,0,19,39512.91,USSD / Mobile Money,1
CUST-01944,30,3,8,12292.73,Branch,0
CUST-01945,42,1,10,7249.13,Mobile App,2
CUST-01946,30,5,8,11535.66,USSD / Mobile Money,3
CUST-01947,39,14,55,28502.85,Mobile App,2
CUST-01948,34,12,43,24816.83,USSD / Mobile Money,0
CUST-01949,48,14,3,9052.23,Branch,0
CUST-01950,34,11,7,4291.02,Mobile App,2
CUST-01951,18,4,28,31319.25,ATM,2
CUST-01952,50,4,22,12909.05,USSD / Mobile Money,3
CUST-01953,24,2,11,6418.2,USSD / Mobile Money,0
CUST-01954,27,28,3,3102.59,USSD / Mobile Money,2
CUST-01955,27,14,6,214913.03,USSD / Mobile Money,1
CUST-01956,51,3,7,3916.92,ATM,1
CUST-01957,18,2,16,23586.88,USSD / Mobile Money,2
CUST-01958,72,30,66,35624.24,Mobile App,1
CUST-01959,47,20,6,7792.5,USSD / Mobile Money,1
CUST-01960,37,16,4,22048.23,Mobile App,3
CUST-01961,34,7,10,23624.4,ATM,0
CUST-01962,38,4,34,19918.88,Branch,2
CUST-01963,41,58,2,2057.08,USSD / Mobile Money,1
CUST-01964,42,23,52,46603.4,USSD / Mobile Money,2
CUST-01965,41,5,10,23556.32,Branch,2
CUST-01966,36,28,5,7784.57,Mobile App,2
CUST-01967,32,21,2,16723.58,USSD / Mobile Money,4
CUST-01968,33,5,24,16151.63,USSD / Mobile Money,3
CUST-01969,32,8,10,7343.6,USSD / Mobile Money,1
CUST-01970,48,3,14,15151.39,Mobile App,1
CUST-01971,42,1,4,19651.02,USSD / Mobile Money,3
CUST-01972,18,19,8,16885.73,Mobile App,2
CUST-01973,42,4,7,20891.62,Mobile App,1
CUST-01974,37,25,11,8089.27,Mobile App,2
CUST-01975,34,81,6,89926.8,Mobile App,2
CUST-01976,30,1,2,5848.52,Mobile App,0
CUST-01977,48,9,150,81779.28,USSD / Mobile Money,1
CUST-01978,46,24,3,2621.04,USSD / Mobile Money,5
CUST-01979,25,23,14,13058.5,Mobile App,0
CUST-01980,39,21,2,19004.13,USSD / Mobile Money,1
CUST-01981,23,6,1,25932.06,USSD / Mobile Money,1
CUST-01982,18,9,13,90865.27,Mobile App,1
CUST-01983,27,13,14,24682.88,Mobile App,4
CUST-01984,45,54,43,33775.61,USSD / Mobile Money,3
CUST-01985,46,5,18,13148.73,Mobile App,4
CUST-01986,41,38,10,8003.07,Mobile App,1
CUST-01987,43,4,4,36730.47,ATM,4
CUST-01988,41,67,54,60745.61,USSD / Mobile Money,2
CUST-01989,27,16,30,16610.79,USSD / Mobile Money,2
CUST-01990,40,9,3,25472.05,USSD / Mobile Money,3
CUST-01991,44,14,12,27495.0,USSD / Mobile Money,1
CUST-01992,44,4,14,8524.29,USSD / Mobile Money,1
CUST-01993,49,4,8,22227.47,Mobile App,2
CUST-01994,43,1,26,14678.54,USSD / Mobile Money,1
CUST-01995,39,1,27,13711.89,USSD / Mobile Money,0
CUST-01996,47,6,10,11373.13,Mobile App,2
CUST-01997,34,21,9,16428.93,Branch,2
CUST-01998,24,14,54,33818.49,Mobile App,2
CUST-01999,33,1,30,612590.03,Mobile App,5
CUST-02000,26,28,13,20803.75,Branch,2
CUST-02001,26,13,2,11104.26,Mobile App,3
CUST-02002,33,48,17,23934.91,Mobile App,1
CUST-02003,25,16,24,16179.81,USSD / Mobile Money,4
CUST-02004,31,2,1,33170.2,Mobile App,2
CUST-02005,18,9,15,21425.86,USSD / Mobile Money,3
CUST-02006,37,15,8,17000.69,Mobile App,1
CUST-02007,35,0,9,7677.4,Mobile App,3
CUST-02008,25,0,4,2775.5,Mobile App,5
CUST-02009,42,2,10,8819.68,USSD / Mobile Money,1
CUST-02010,46,4,49,36881.4,Mobile App,3
CUST-02011,18,8,7,7658.67,USSD / Mobile Money,0
CUST-02012,25,10,31,28051.44,USSD / Mobile Money,0
CUST-02013,25,2,5,8218.47,Branch,2
CUST-02014,23,16,26,28457.8,USSD / Mobile Money,2
CUST-02015,44,13,12,7872.0,Mobile App,1
CUST-02016,32,5,17,19321.99,USSD / Mobile Money,2
CUST-02017,31,0,12,9098.18,USSD / Mobile Money,2
CUST-02018,18,1,23,12306.4,Branch,3
CUST-02019,42,7,1,6825.02,Branch,1
CUST-02020,20,2,2,82184.24,Branch,1
CUST-02021,35,7,18,9908.81,USSD / Mobile Money,3
CUST-02022,38,14,1,10192.31,Mobile App,1
CUST-02023,51,11,7,30305.59,USSD / Mobile Money,2
CUST-02024,19,3,11,260762.07,USSD / Mobile Money,0
CUST-02025,18,6,5,6368.42,Branch,5
CUST-02026,37,14,6,6140.07,Branch,1
CUST-02027,56,29,15,8908.05,USSD / Mobile Money,2
CUST-02028,49,20,33,61336.35,USSD / Mobile Money,0
CUST-02029,37,12,4,4205.87,Mobile App,1
CUST-02030,29,6,6,7647.6,USSD / Mobile Money,2
CUST-02031,44,6,5,3006.03,USSD / Mobile Money,1
CUST-02032,23,31,1,31014.52,ATM,2
CUST-02033,40,0,14,53045.6,Branch,3
CUST-02034,41,66,31,44315.32,USSD / Mobile Money,4
CUST-02035,47,16,33,17229.25,Mobile App,2
CUST-02036,68,17,5,22645.31,Mobile App,2
CUST-02037,39,0,3,2159.18,USSD / Mobile Money,1
CUST-02038,28,13,12,14840.16,Mobile App,4
CUST-02039,34,9,27,24521.65,Mobile App,1
CUST-02040,18,1,14,19903.77,Branch,1
CUST-02041,26,4,16,26069.03,Mobile App,0
CUST-02042,30,33,38,27006.02,Mobile App,1
CUST-02043,28,11,5,2926.82,USSD / Mobile Money,2
CUST-02044,36,8,9,22582.17,Branch,4
CUST-02045,25,1,62,40380.72,USSD / Mobile Money,0
CUST-02046,48,18,10,7092.41,ATM,3
CUST-02047,35,18,3,2269.63,USSD / Mobile Money,2
CUST-02048,34,14,6,84636.63,Mobile App,3
CUST-02049,31,10,4,53377.25,Branch,1
CUST-02050,36,8,17,31863.64,Mobile App,0
CUST-02051,44,13,4,4938.19,Mobile App,4
CUST-02052,24,3,15,7685.77,Mobile App,1
CUST-02053,27,42,5,28014.92,USSD / Mobile Money,0
CUST-02054,31,13,1,14545.12,Branch,2
CUST-02055,18,5,16,12619.34,Mobile App,1
CUST-02056,25,8,14,50792.13,USSD / Mobile Money,2
CUST-02057,29,24,20,38911.55,Branch,0
CUST-02058,45,2,6,13552.77,Mobile App,0
CUST-02059,38,5,5,11040.61,USSD / Mobile Money,1
CUST-02060,37,17,18,17746.87,USSD / Mobile Money,2
CUST-02061,45,5,55,49969.4,Mobile App,3
CUST-02062,33,23,12,8239.0,Mobile App,2
CUST-02063,39,2,18,24351.6,Mobile App,0
CUST-02064,33,21,8,6036.76,USSD / Mobile Money,0
CUST-02065,38,1,2,61164.2,Branch,1
CUST-02066,28,0,32,34001.18,USSD / Mobile Money,1
CUST-02067,18,34,30,17886.09,USSD / Mobile Money,2
CUST-02068,33,13,24,21144.37,USSD / Mobile Money,0
CUST-02069,52,6,10,7251.43,Mobile App,2
CUST-02070,46,3,22,88355.68,USSD / Mobile Money,1
CUST-02071,46,14,29,106939.9,USSD / Mobile Money,4
CUST-02072,49,10,61,53524.99,Mobile App,4
CUST-02073,36,71,32,99699.21,Mobile App,2
CUST-02074,37,61,12,16175.05,ATM,1
CUST-02075,27,15,3,26970.31,USSD / Mobile Money,0
CUST-02076,31,8,14,57872.96,Mobile App,0
CUST-02077,42,10,15,15533.57,Mobile App,1
CUST-02078,49,17,24,21015.1,Mobile App,3
CUST-02079,33,1,47,56375.56,Mobile App,2
CUST-02080,29,5,11,26870.08,Mobile App,4
CUST-02081,35,1,99,52109.23,Mobile App,2
CUST-02082,42,1,2,1304.83,Mobile App,1
CUST-02083,18,3,18,15227.36,USSD / Mobile Money,4
CUST-02084,18,9,5,2848.85,Mobile App,4
CUST-02085,28,23,1,2332.57,Mobile App,0
CUST-02086,20,9,9,6683.25,Mobile App,3
CUST-02087,28,6,2,4453.13,Mobile App,0
CUST-02088,33,1,10,32740.74,Mobile App,0
CUST-02089,29,11,12,44427.14,USSD / Mobile Money,4
CUST-02090,52,4,37,35880.62,USSD / Mobile Money,2
CUST-02091,38,14,2,21926.27,Mobile App,1
CUST-02092,38,56,30,36680.76,USSD / Mobile Money,0
CUST-02093,42,1,13,6691.47,USSD / Mobile Money,4
CUST-02094,21,3,34,25227.99,Mobile App,1
CUST-02095,47,9,7,4047.47,Mobile App,2
CUST-02096,34,51,3,18891.02,ATM,1
CUST-02097,43,22,3,1850.84,ATM,0
CUST-02098,22,34,3,7681.66,Mobile App,0
CUST-02099,18,6,19,27928.52,Mobile App,2
CUST-02100,44,72,53,28015.29,USSD / Mobile Money,1
CUST-02101,39,1,6,37288.8,USSD / Mobile Money,0
CUST-02102,24,0,22,28325.48,Mobile App,0
CUST-02103,24,29,2,15346.15,USSD / Mobile Money,0
CUST-02104,48,39,14,30086.48,Mobile App,1
CUST-02105,20,1,23,16227.73,Mobile App,0
CUST-02106,54,1,2,11176.93,USSD / Mobile Money,0
CUST-02107,24,0,9,12726.18,Branch,1
CUST-02108,42,1,24,19951.98,Mobile App,0
CUST-02109,31,3,1,3457.07,USSD / Mobile Money,0
CUST-02110,42,52,46,24256.65,Mobile App,3
CUST-02111,28,16,17,13388.85,Mobile App,1
CUST-02112,33,22,24,16501.1,Branch,1
CUST-02113,35,22,8,6683.57,USSD / Mobile Money,2
CUST-02114,22,11,2,30087.99,USSD / Mobile Money,2
CUST-02115,43,23,20,11396.45,Mobile App,2
CUST-02116,28,13,11,11765.02,Mobile App,3
CUST-02117,32,5,12,52607.17,USSD / Mobile Money,4
CUST-02118,23,12,36,49688.02,Mobile App,0
CUST-02119,18,11,26,63233.67,Mobile App,1
CUST-02120,32,26,83,44840.34,USSD / Mobile Money,2
CUST-02121,63,60,14,33276.55,Mobile App,0
CUST-02122,44,7,6,4645.08,Mobile App,1
CUST-02123,34,21,10,10357.16,USSD / Mobile Money,3
CUST-02124,31,1,18,15169.46,Mobile App,0
CUST-02125,35,22,33,19916.05,USSD / Mobile Money,1
CUST-02126,41,6,2,5709.23,Branch,3
CUST-02127,20,0,12,9865.85,Mobile App,1
CUST-02128,48,6,60,31856.43,Mobile App,1
CUST-02129,43,14,9,33778.84,USSD / Mobile Money,1
CUST-02130,43,1,30,21163.04,USSD / Mobile Money,2
CUST-02131,40,38,19,20461.61,USSD / Mobile Money,0
CUST-02132,35,1,31,25859.56,Mobile App,0
CUST-02133,43,39,5,11296.33,Mobile App,0
CUST-02134,42,18,5,11813.38,Mobile App,2
CUST-02135,30,6,12,11124.94,USSD / Mobile Money,0
CUST-02136,28,7,2,69022.6,Mobile App,1
CUST-02137,36,20,9,29864.79,USSD / Mobile Money,3
CUST-02138,53,13,15,15829.62,USSD / Mobile Money,0
CUST-02139,20,16,72,40144.01,Mobile App,2
CUST-02140,18,7,18,15780.25,Mobile App,0
CUST-02141,36,10,22,26160.25,Mobile App,3
CUST-02142,35,68,39,96373.01,USSD / Mobile Money,0
CUST-02143,37,3,4,3033.21,USSD / Mobile Money,0
CUST-02144,37,8,10,26799.93,Mobile App,1
CUST-02145,32,5,137,112418.26,Mobile App,2
CUST-02146,52,21,11,6371.24,Mobile App,1
CUST-02147,18,21,37,24675.06,Mobile App,1
CUST-02148,25,5,31,17141.27,USSD / Mobile Money,5
CUST-02149,33,1,2,16456.65,USSD / Mobile Money,3
CUST-02150,18,0,16,12733.75,Mobile App,2
CUST-02151,32,8,14,13666.11,USSD / Mobile Money,5
CUST-02152,54,7,16,12373.93,Mobile App,1
CUST-02153,35,66,5,26366.84,Mobile App,0
CUST-02154,37,9,3,12924.89,Mobile App,1
CUST-02155,19,4,7,14957.39,USSD / Mobile Money,2
CUST-02156,27,33,11,15810.65,Mobile App,1
CUST-02157,30,10,39,38624.71,Mobile App,0
CUST-02158,31,13,74,42470.05,Mobile App,0
CUST-02159,50,1,49,128397.71,Mobile App,0
CUST-02160,41,7,28,15271.32,Mobile App,0
CUST-02161,21,43,4,2608.58,Mobile App,1
CUST-02162,37,13,8,4537.53,Mobile App,1
CUST-02163,40,6,15,7858.03,Mobile App,1
CUST-02164,48,14,6,25242.38,Mobile App,1
CUST-02165,53,36,21,29028.24,USSD / Mobile Money,2
CUST-02166,22,4,25,62095.96,USSD / Mobile Money,2
CUST-02167,25,10,20,11660.78,USSD / Mobile Money,2
CUST-02168,19,47,33,41289.91,Mobile App,1
CUST-02169,32,2,4,10824.05,Mobile App,1
CUST-02170,40,19,30,25403.31,Mobile App,0
CUST-02171,46,14,6,23711.29,Mobile App,1
CUST-02172,34,17,4,4606.01,Mobile App,1
CUST-02173,31,6,20,402728.46,Mobile App,1
CUST-02174,36,5,41,80243.79,Branch,2
CUST-02175,24,17,19,13149.85,Mobile App,1
CUST-02176,60,3,12,7577.97,Branch,1
CUST-02177,18,8,16,15102.09,Branch,1
CUST-02178,37,3,13,17150.77,USSD / Mobile Money,3
CUST-02179,59,0,3,41571.59,Branch,0
CUST-02180,35,52,3,2903.77,Mobile App,1
CUST-02181,32,8,11,17934.5,Mobile App,1
CUST-02182,30,52,13,7317.69,Mobile App,3
CUST-02183,32,2,12,21592.36,Mobile App,0
CUST-02184,51,13,23,18396.32,Mobile App,2
CUST-02185,18,3,9,152507.71,USSD / Mobile Money,3
CUST-02186,53,23,21,11297.11,Mobile App,4
CUST-02187,18,22,10,68317.22,Mobile App,2
CUST-02188,31,1,75,38129.08,USSD / Mobile Money,4
CUST-02189,29,36,13,7606.75,Mobile App,5
CUST-02190,42,3,126,63654.82,Mobile App,1
CUST-02191,18,14,17,20296.16,Mobile App,1
CUST-02192,40,63,9,5893.33,USSD / Mobile Money,0
CUST-02193,59,32,4,3072.24,USSD / Mobile Money,3
CUST-02194,18,47,2,11983.52,USSD / Mobile Money,3
CUST-02195,37,6,4,17957.16,Mobile App,3
CUST-02196,27,1,5,11102.21,Branch,0
CUST-02197,40,3,18,15352.93,Mobile App,0
CUST-02198,35,10,7,129415.26,USSD / Mobile Money,1
CUST-02199,27,23,14,17084.5,ATM,2
CUST-02200,40,2,43,48633.85,USSD / Mobile Money,0
CUST-02201,56,16,11,15540.51,USSD / Mobile Money,1
CUST-02202,32,5,97,50061.16,Mobile App,2
CUST-02203,43,6,3,19987.16,Mobile App,1
CUST-02204,19,16,10,8029.96,Branch,1
CUST-02205,23,9,7,10569.33,Mobile App,1
CUST-02206,40,25,31,28311.57,Branch,2
CUST-02207,52,2,1,940.48,USSD / Mobile Money,1
CUST-02208,39,23,2,1724.69,Mobile App,0
CUST-02209,31,0,10,36703.7,USSD / Mobile Money,0
CUST-02210,34,3,57,31494.04,Mobile App,1
CUST-02211,19,16,15,10714.79,Mobile App,4
CUST-02212,42,28,3,11901.0,Mobile App,1
CUST-02213,45,4,3,6043.67,Mobile App,1
CUST-02214,29,5,64,47159.5,Branch,2
CUST-02215,29,11,6,10504.94,Mobile App,3
CUST-02216,38,3,4,12915.12,USSD / Mobile Money,1
CUST-02217,29,25,53,29327.68,Mobile App,2
CUST-02218,34,22,33,27333.43,USSD / Mobile Money,2
CUST-02219,60,2,43,64015.91,USSD / Mobile Money,0
CUST-02220,32,9,4,5457.76,Mobile App,1
CUST-02221,30,22,2,32983.56,Branch,0
CUST-02222,27,6,13,14000.01,Branch,0
CUST-02223,43,15,17,32884.98,USSD / Mobile Money,0
CUST-02224,32,0,17,18329.63,Branch,2
CUST-02225,27,14,53,34206.99,USSD / Mobile Money,2
CUST-02226,50,2,2,14692.38,USSD / Mobile Money,2
CUST-02227,52,26,28,64030.91,Mobile App,3
CUST-02228,27,6,4,13546.6,Mobile App,2
CUST-02229,18,4,28,30610.6,ATM,3
CUST-02230,47,27,7,8162.34,Mobile App,0
CUST-02231,26,0,5,88004.96,Mobile App,0
CUST-02232,44,7,6,24173.5,Mobile App,1
CUST-02233,18,6,2,10104.85,Mobile App,0
CUST-02234,45,5,12,12741.38,Mobile App,4
